"elderly_id","city","request_date","status","needs","request_id"
767,"Duluth",2025-03-16,"Pending","Companionship (social activities), Cooking meals, Accessibility modifications (home), Playing games (cards, board games), Home safety assessments, Arts and crafts activities, Music and entertainment, Financial management assistance (budgeting), Accessibility modifications (home), Respite care (for family caregivers)","R2301"
768,"Nebo",2025-02-25,"Completed","Cooking meals","R2302"
768,"Nebo",2025-02-20,"Completed","Cooking meals","R2303"
768,"Nebo",2025-02-23,"Pending","Cooking meals","R2304"
769,"Billings",2025-02-28,"Completed","Grocery shopping, Grocery shopping","R2305"
769,"Billings",2025-03-12,"Completed","Grocery shopping, Grocery shopping","R2306"
769,"Billings",2025-03-18,"Pending","Grocery shopping, Grocery shopping","R2307"
770,"Alexandria",2025-03-07,"Completed","Grocery shopping, Housekeeping, Home maintenance (minor repairs), Accessibility modifications (home), Social event planning","R2308"
770,"Alexandria",2025-02-28,"Pending","Grocery shopping, Housekeeping, Home maintenance (minor repairs), Accessibility modifications (home), Social event planning","R2309"
770,"Alexandria",2025-02-21,"Completed","Grocery shopping, Housekeeping, Home maintenance (minor repairs), Accessibility modifications (home), Social event planning","R2310"
771,"Edison",2025-02-18,"Completed","Housekeeping, Pet care, Pet care, Cooking meals, Companionship (social activities), Legal assistance referrals, Medication reminders (non-medical), Music and entertainment, Social event planning","R2311"
771,"Edison",2025-02-28,"Completed","Housekeeping, Pet care, Pet care, Cooking meals, Companionship (social activities), Legal assistance referrals, Medication reminders (non-medical), Music and entertainment, Social event planning","R2312"
771,"Edison",2025-03-14,"Pending","Housekeeping, Pet care, Pet care, Cooking meals, Companionship (social activities), Legal assistance referrals, Medication reminders (non-medical), Music and entertainment, Social event planning","R2313"
772,"Selfridge",2025-02-18,"Completed","Medication reminders (non-medical), Housekeeping, Transportation to appointments, Respite care (for family caregivers), Tech support (computers, phones), Arts and crafts activities, Respite care (for family caregivers), Travel companionship, Mental wellness support (non-clinical), Assistive technology training","R2314"
772,"Selfridge",2025-03-01,"Completed","Medication reminders (non-medical), Housekeeping, Transportation to appointments, Respite care (for family caregivers), Tech support (computers, phones), Arts and crafts activities, Respite care (for family caregivers), Travel companionship, Mental wellness support (non-clinical), Assistive technology training","R2315"
772,"Selfridge",2025-02-17,"Completed","Medication reminders (non-medical), Housekeeping, Transportation to appointments, Respite care (for family caregivers), Tech support (computers, phones), Arts and crafts activities, Respite care (for family caregivers), Travel companionship, Mental wellness support (non-clinical), Assistive technology training","R2316"
773,"El Nido",2025-02-22,"Pending","Cooking meals, Fall prevention assistance, Home maintenance (minor repairs), Playing games (cards, board games)","R2317"
773,"El Nido",2025-03-03,"Completed","Cooking meals, Fall prevention assistance, Home maintenance (minor repairs), Playing games (cards, board games)","R2318"
773,"El Nido",2025-02-28,"Pending","Cooking meals, Fall prevention assistance, Home maintenance (minor repairs), Playing games (cards, board games)","R2319"
774,"Kuttawa",2025-03-05,"Completed","Educational programs, Tech support (computers, phones)","R2320"
774,"Kuttawa",2025-03-19,"Pending","Educational programs, Tech support (computers, phones)","R2321"
774,"Kuttawa",2025-02-24,"Completed","Educational programs, Tech support (computers, phones)","R2322"
775,"Empire",2025-03-16,"Pending","Pet care, Arts and crafts activities, Volunteer coordination, Arts and crafts activities, Respite care (for family caregivers), Senior center activities, Volunteer coordination, Fall prevention assistance, Medication reminders (non-medical), Pet care","R2323"
775,"Empire",2025-03-13,"Completed","Pet care, Arts and crafts activities, Volunteer coordination, Arts and crafts activities, Respite care (for family caregivers), Senior center activities, Volunteer coordination, Fall prevention assistance, Medication reminders (non-medical), Pet care","R2324"
775,"Empire",2025-03-14,"Pending","Pet care, Arts and crafts activities, Volunteer coordination, Arts and crafts activities, Respite care (for family caregivers), Senior center activities, Volunteer coordination, Fall prevention assistance, Medication reminders (non-medical), Pet care","R2325"
776,"Tulelake",2025-02-26,"Pending","Reading aloud (books, newspapers), Senior center activities, Walking/exercise assistance, Arts and crafts activities, Music and entertainment","R2326"
776,"Tulelake",2025-03-06,"Completed","Reading aloud (books, newspapers), Senior center activities, Walking/exercise assistance, Arts and crafts activities, Music and entertainment","R2327"
776,"Tulelake",2025-03-16,"Completed","Reading aloud (books, newspapers), Senior center activities, Walking/exercise assistance, Arts and crafts activities, Music and entertainment","R2328"
777,"Mount Hope",2025-03-09,"Completed","Transportation to appointments, Senior center activities, Senior center activities, Legal assistance referrals, Transportation to appointments, Companionship (social activities), Companionship (social activities), Financial management assistance (budgeting)","R2329"
777,"Mount Hope",2025-03-12,"Pending","Transportation to appointments, Senior center activities, Senior center activities, Legal assistance referrals, Transportation to appointments, Companionship (social activities), Companionship (social activities), Financial management assistance (budgeting)","R2330"
777,"Mount Hope",2025-02-17,"Completed","Transportation to appointments, Senior center activities, Senior center activities, Legal assistance referrals, Transportation to appointments, Companionship (social activities), Companionship (social activities), Financial management assistance (budgeting)","R2331"
778,"Mosier",2025-03-19,"Completed","Companionship (social activities), Financial management assistance (budgeting), Medication reminders (non-medical), Walking/exercise assistance, Grocery shopping, Errands (post office, dry cleaning)","R2332"
778,"Mosier",2025-02-25,"Completed","Companionship (social activities), Financial management assistance (budgeting), Medication reminders (non-medical), Walking/exercise assistance, Grocery shopping, Errands (post office, dry cleaning)","R2333"
778,"Mosier",2025-02-27,"Completed","Companionship (social activities), Financial management assistance (budgeting), Medication reminders (non-medical), Walking/exercise assistance, Grocery shopping, Errands (post office, dry cleaning)","R2334"
779,"Elkton",2025-03-15,"Completed","Home safety assessments","R2335"
779,"Elkton",2025-03-07,"Completed","Home safety assessments","R2336"
779,"Elkton",2025-02-17,"Pending","Home safety assessments","R2337"
780,"Potosi",2025-03-16,"Completed","Walking/exercise assistance, Errands (post office, dry cleaning)","R2338"
780,"Potosi",2025-02-18,"Completed","Walking/exercise assistance, Errands (post office, dry cleaning)","R2339"
780,"Potosi",2025-03-14,"Pending","Walking/exercise assistance, Errands (post office, dry cleaning)","R2340"
781,"Rehrersburg",2025-03-18,"Completed","Walking/exercise assistance, Legal assistance referrals, Social event planning, Errands (post office, dry cleaning), Music and entertainment, Respite care (for family caregivers), Grocery shopping","R2341"
781,"Rehrersburg",2025-03-19,"Completed","Walking/exercise assistance, Legal assistance referrals, Social event planning, Errands (post office, dry cleaning), Music and entertainment, Respite care (for family caregivers), Grocery shopping","R2342"
781,"Rehrersburg",2025-03-16,"Completed","Walking/exercise assistance, Legal assistance referrals, Social event planning, Errands (post office, dry cleaning), Music and entertainment, Respite care (for family caregivers), Grocery shopping","R2343"
782,"Kerens",2025-03-12,"Completed","Playing games (cards, board games), Walking/exercise assistance, Assistive technology training, Volunteer coordination, Companionship (social activities), Social event planning, Assistive technology training","R2344"
782,"Kerens",2025-03-07,"Completed","Playing games (cards, board games), Walking/exercise assistance, Assistive technology training, Volunteer coordination, Companionship (social activities), Social event planning, Assistive technology training","R2345"
782,"Kerens",2025-03-06,"Completed","Playing games (cards, board games), Walking/exercise assistance, Assistive technology training, Volunteer coordination, Companionship (social activities), Social event planning, Assistive technology training","R2346"
783,"Flagstaff",2025-03-16,"Pending","Errands (post office, dry cleaning), Travel companionship","R2347"
783,"Flagstaff",2025-03-01,"Pending","Errands (post office, dry cleaning), Travel companionship","R2348"
783,"Flagstaff",2025-03-04,"Pending","Errands (post office, dry cleaning), Travel companionship","R2349"
784,"Los Angeles",2025-02-25,"Completed","Mental wellness support (non-clinical), Reading aloud (books, newspapers), Reading aloud (books, newspapers), Financial management assistance (budgeting)","R2350"
